,,,,,
,,,,,
Victoria,The Allegra Singers Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,6000.00
Victoria,The artsREACH Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,21500.00
Victoria,The Bateman Foundation,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,43000.00
Victoria,The Cridge Centre for the Family,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,72250.00
Victoria,The Linden Singers of Victoria Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,7000.00
Victoria,The Maritime Museum of British Columbia Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",60000.00
Victoria,The Mustard Seed Street Church,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,225000.00
Victoria,The Other Guys Theatre Company Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,43000.00
Victoria,The Pacific Rim Field Lacrosse Association,Community Gaming Grant,Sport,Sports for Youth,10000.00
Victoria,The Pandora Arts Collective Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,9600.00
Victoria,Theatre Skam Association,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,53500.00
Victoria,Tillicum Community School PAC,PAC,DPAC and PAC,Parent Advisory Councils,8880.00
Victoria,TLC The Land Conservancy of British Columbia,Community Gaming Grant,Environment,Conservation of the Environment,20000.00
Victoria,Together Against Poverty Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,95000.00
Victoria,Torquay Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6912.00
Victoria,Tripleshot Cycling Club,Community Gaming Grant,Sport,Sports for Youth,10000.00
Victoria,Tyee Aquatic Club Society,Community Gaming Grant,Sport,Sports for Youth,55500.00
Victoria,Umbrella Society for Addictions and Mental Health,Community Gaming Grant,Human and Social Services,Public Health in the Community,60000.00
Victoria,University of Victoria Student Radio Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,29000.00
Victoria,Vancouver Island Autistic Homes Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,3100.00
Victoria,Vancouver Island Human Rights Coalition Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,28800.00
Victoria,Vancouver Island Junior Football Society,Community Gaming Grant,Sport,Sports for Youth,15750.00
Victoria,Velox-Valhallian Sports Association,Community Gaming Grant,Sport,Sports for Youth,23000.00
Victoria,Veselka Ukrainian Dance Association,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,9000.00
Victoria,Victor School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,360.00
Victoria,Victoria and Vancouver Island Greek Community Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",62500.00
Victoria,Victoria Arts Council,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,40500.00
Victoria,Victoria Association for Community Living,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,50000.00
Victoria,Victoria Baroque Music Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,5000.00
Victoria,Victoria BC Ska & Reggae Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,45000.00
Victoria,Victoria Children's Centre Society,Community Gaming Grant,Human and Social Services,Community Education,6000.00
Victoria,Victoria City Rowing Club,Community Gaming Grant,Sport,Sports for Youth,31625.00
Victoria,Victoria Coalition for Survivors of Torture,Community Gaming Grant,Human and Social Services,Community Education,4000.00
Victoria,Victoria Compost & Conservation Education Society,Community Gaming Grant,Environment,Conservation of the Environment,25000.00
Victoria,Victoria Confederation of Parent Advisory Councils - S.D. #61,DPAC,DPAC and PAC,District Parent Advisory Council,2500.00
Victoria,Victoria Conservatory of Music,Capital Project Grant,Arts and Culture,Youth Arts and Culture,123270.00
Victoria,Victoria Conservatory of Music,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,71500.00
Victoria,Victoria Cool Aid Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,100000.00
Victoria,Victoria Crystalettes Synchronized Swim,Community Gaming Grant,Sport,Sports for Youth,18500.00
Victoria,Victoria Curling Club,Community Gaming Grant,Sport,Sports for Youth,42000.00
Victoria,Victoria Disability Resource Centre,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,59400.00
Victoria,Victoria Filipino-Canadian Association,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,7500.00
Victoria,Victoria Fire Department Historical Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",15000.00
Victoria,Victoria Good News Choir Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,7500.00
Victoria,Victoria High School PAC,PAC,DPAC and PAC,Parent Advisory Councils,19680.00
Victoria,Victoria Humane Society,Community Gaming Grant,Environment,Conservation of the Environment,30000.00
Victoria,Victoria Immigrant and Refugee Centre Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,81000.00
Victoria,Victoria Independent Film & Video Festival,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",42000.00
Victoria,Victoria Judo Club,Community Gaming Grant,Sport,Sports for Youth,7500.00
Victoria,Victoria Marine Rescue Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,7500.00
Victoria,Victoria Mavericks Baseball Association,Community Gaming Grant,Sport,Sports - Adult,7200.00
Victoria,Victoria Minor Hockey Association,Community Gaming Grant,Sport,Sports for Youth,70000.00
Victoria,Victoria Multi-Cultural Society,Capital Project Grant,Arts and Culture,Adult Arts and Culture,18000.00
Victoria,Victoria Native Friendship Centre,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,151000.00
Victoria,Victoria Operatic Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,55000.00
Victoria,Victoria Poetry Project Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,6500.00
Victoria,Victoria Racquet Club Minor Hockey Association,Community Gaming Grant,Sport,Sports for Youth,35000.00
Victoria,Victoria Restorative Justice Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,55000.00
Victoria,Victoria Russian School Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,5000.00
Victoria,Victoria School for Ideal Education Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,1488.00
Victoria,Victoria Sexual Assault Centre Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,100000.00
Victoria,Victoria Shakespeare Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,17000.00
Victoria,Victoria Summer Music Festival Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",7500.00
Victoria,Victoria Symphony Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,100000.00
Victoria,Victoria Target Theatre Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,7500.00
Victoria,Victoria Therapeutic Riding Association,Community Gaming Grant,Human and Social Services,Public Health in the Community,24000.00
Victoria,Victoria Volleyball Association,Community Gaming Grant,Sport,Sports for Youth,19200.00
Victoria,Victoria West Athletic Association,Community Gaming Grant,Sport,Sports - Adult,12000.00
Victoria,Victoria West Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,6192.00
Victoria,Victoria West Lawn Bowling Club,Community Gaming Grant,Sport,Sports - Adult,4000.00
Victoria,Victoria Wheelchair Sports Club,Community Gaming Grant,Sport,Sports for Disabled Persons,17600.00
Victoria,Victoria Women's Transition House Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,86000.00
Victoria,Victoria Youth Field Lacrosse Association,Community Gaming Grant,Sport,Sports for Youth,17000.00
Victoria,Victoria Youth Paddling Club Society,Community Gaming Grant,Sport,Sports for Youth,7350.00
Victoria,Victoria-Esquimalt Lacrosse Association,Community Gaming Grant,Sport,Sports for Youth,12000.00
Victoria,VIDEA  a  BC-Based Victoria International Development Education Association,Community Gaming Grant,Human and Social Services,Community Education,24000.00
Victoria,View Royal Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,7632.00
Victoria,View Royal Out Of School Care Society,Community Gaming Grant,Human and Social Services,Community Education,24500.00
Victoria,Viva Youth Choirs Society of Victoria,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,10000.00
Victoria,Vox Humana Chamber Choir Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,5000.00
Victoria,Warriors Basketball Club,Community Gaming Grant,Sport,Sports for Youth,4000.00
Victoria,West Coast Children's Choral Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,18000.00
Victoria,West Shore Lions Club,Community Gaming Grant,Human and Social Services,Community Service Organization,30000.00
Victoria,West-Mont School Parent Auxiliary Council,PAC,DPAC and PAC,Parent Advisory Councils,3816.00
Victoria,Westshore Centre Advisory Committee,PAC,DPAC and PAC,Parent Advisory Councils,3576.00
Victoria,Willows Elementary School - PAC,PAC,DPAC and PAC,Parent Advisory Councils,14232.00
Victoria,Willway Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,4296.00
Victoria,Wishart School Supporters,PAC,DPAC and PAC,Parent Advisory Councils,7824.00
Victoria,WITS Programs Foundation,Community Gaming Grant,Human and Social Services,Community Education,40000.00
Victoria,YMCA-YWCA of Vancouver Island,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,100000.00
Victoria,Zonta Club of Victoria,Community Gaming Grant,Human and Social Services,Community Service Organization,31000.00
Wells,Island Mountain Arts Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,26000.00
Wells,Wells and Area Community Association,Community Gaming Grant,Human and Social Services,Enhancement of Youth,5800.00
West Kelowna,Air Cadet League of Canada 909 Peregrine Sponsoring Committee,Community Gaming Grant,Human and Social Services,Enhancement of Youth,5100.00
West Kelowna,Benevolent & Protective Order of Elks #592 - Westside,Community Gaming Grant,Human and Social Services,Community Service Organization,15000.00
West Kelowna,Canadian Royal Purple Society Kelowna Lodge #56,Community Gaming Grant,Human and Social Services,Community Service Organization,20000.00
West Kelowna,Chief Tomat Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,7104.00
West Kelowna,Constable Neil Bruce Middle School PAC,PAC,DPAC and PAC,Parent Advisory Councils,17976.00
West Kelowna,Gateway Early Learning Centre West Kelowna Society,Community Gaming Grant,Human and Social Services,Community Education,20000.00
West Kelowna,Kelowna Rowing Club,Community Gaming Grant,Sport,Sports - Adult,9400.00
West Kelowna,Mar Jok Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,11544.00
West Kelowna,Mount Boucherie Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,30336.00
West Kelowna,Mount Boucherie Skating Club,Community Gaming Grant,Sport,Sports for Youth,50000.00
West Kelowna,Okanagan Chito-Ryu Society,Community Gaming Grant,Sport,Sports for Youth,13000.00
West Kelowna,Rose Valley Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,9096.00
West Kelowna,The Society of the Friends of the Early Music Studio,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,3900.00
West Kelowna,West Kelowna Minor Baseball Association,Community Gaming Grant,Sport,Sports for Youth,15700.00
West Kelowna,Westside Minor Fastball Association,Community Gaming Grant,Sport,Sports for Youth,4800.00
West Vancouver,"Air Cadet League of Canada, 525 West Vancouver Squadron Sponsoring Committee",Community Gaming Grant,Human and Social Services,Enhancement of Youth,3700.00
West Vancouver,Belweder North Shore Polish Association,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,10000.00
West Vancouver,Canadian Federation of University Women West Vancouver,Community Gaming Grant,Human and Social Services,Community Education,18000.00
West Vancouver,Caulfeild Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,7032.00
West Vancouver,Chartwell Elementary School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,6264.00
West Vancouver,Collingwood School Parents' Council (PAC),PAC,DPAC and PAC,Parent Advisory Councils,29424.00
West Vancouver,Cypress Park Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,1608.00
West Vancouver,District Parent Advisory Council S.D. #45 - West Vancouver,DPAC,DPAC and PAC,District Parent Advisory Council,2500.00
West Vancouver,Dogwood Heritage Society of BC,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,35000.00
West Vancouver,Dundarave Festival of Lights Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",13200.00
West Vancouver,Dundarave Preschool By the Sea Society,Community Gaming Grant,Human and Social Services,Community Education,6300.00
